sale_id,sale_datetime,product_id,product_name,brand,category,manager,supplier_name,supplier_country,region_name,city,quantity,unit_price,discount,revenue,payment_type,sales_channel
444,2025-02-13 16:02:14,133,Xiaomi Storage-122,Xiaomi,Storage,Olena Koval,AsiaWholesale,China,Ternopilska,Ternopil,2,751.17,213.42,1288.92,invoice,wholesale
445,2023-11-21 13:44:54,21,Xiaomi Laptops-918,Xiaomi,Laptops,Maria Bondar,USADirect,USA,Vinnytska,Vinnytsia,3,2109.89,838.41,5491.26,online,phone_order
446,2023-07-06 12:59:43,82,Lenovo Smartwatch-625,Lenovo,Smartwatches,Natalia Romanyuk,NordicParts,Sweden,Dnipropetrovska,Dnipro,1,240.7,20.85,219.85,card,wholesale
447,2024-06-01 15:47:45,169,Nikon Kitchen-814,Nikon,Kitchen,Natalia Romanyuk,BalkanStore,Romania,Kharkivska,Kharkiv,1,249.78,20.66,229.12,invoice,wholesale
448,2023-03-14 09:40:48,76,OnePlus Headphones-263,OnePlus,Headphones,Oksana Hladka,NordicParts,Sweden,Dnipropetrovska,Dnipro,10,544.53,660.74,4784.56,cash,phone_order
449,2024-04-02 14:10:57,32,Dell Accessorie-515,Dell,Accessories,Maria Bondar,TechImport UA,Ukraine,Ivano-Frankivska,Ivano-Frankivsk,5,377.08,134.18,1751.22,card,marketplace
450,2023-08-21 12:52:58,81,OnePlus Smartwatch-561,OnePlus,Smartwatches,Dmytro Melnyk,NordicParts,Sweden,Vinnytska,Vinnytsia,1,121.81,9.04,112.77,invoice,phone_order
451,2024-09-17 15:39:28,96,Seagate Cameras-392,Seagate,Cameras,Pavlo Boyko,USADirect,USA,Lvivska,Lviv,2,1186.29,217.29,2155.29,online,online_store
452,2023-02-18 16:03:56,88,Apple Smartwatch-837,Apple,Smartwatches,Volodymyr Ivanov,NordicParts,Sweden,Ivano-Frankivska,Ivano-Frankivsk,4,424.91,5.21,1694.43,invoice,store
453,2023-08-18 18:08:36,73,Canon Headphones-266,Canon,Headphones,Andriy Shevchenko,BalkanStore,Romania,Kyivska,Kyiv,2,485.06,158.64,811.48,card,wholesale
454,2024-10-27 13:12:37,117,Philips Printers-199,Philips,Printers,Serhii Kravchenko,BalkanStore,Romania,Odeska,Odesa,1,457.34,41.34,416.0,invoice,online_store
455,2023-05-06 18:21:51,169,Nikon Kitchen-814,Nikon,Kitchen,Kateryna Marchenko,BalkanStore,Romania,Zaporizka,Zaporizhzhia,10,183.61,287.68,1548.42,cash,store
456,2024-06-16 21:22:06,1,Apple Smartphone-922,Apple,Smartphones,Andriy Shevchenko,TechImport UA,Ukraine,Vinnytska,Vinnytsia,4,2469.91,1640.65,8238.99,online,marketplace
457,2023-05-27 17:56:04,10,Apple Smartphone-779,Apple,Smartphones,Maria Bondar,USADirect,USA,Ivano-Frankivska,Ivano-Frankivsk,2,309.55,86.14,532.96,online,online_store
458,2023-06-03 18:41:20,134,Nikon Storage-469,Nikon,Storage,Volodymyr Ivanov,TechImport UA,Ukraine,Odeska,Odesa,2,184.24,1.66,366.82,online,phone_order
459,2024-10-07 12:35:17,46,Acer Home Appli-591,Acer,Home Appliances,Natalia Romanyuk,NordicParts,Sweden,Dnipropetrovska,Dnipro,1,1172.42,426.47,745.95,card,marketplace
460,2023-12-01 22:25:06,13,Bosch Smartphone-636,Bosch,Smartphones,Volodymyr Ivanov,NordicParts,Sweden,Ternopilska,Ternopil,1,812.53,107.28,705.25,card,marketplace
461,2024-07-24 09:58:25,121,LG Networking-730,LG,Networking,Volodymyr Ivanov,GigaTrade,Germany,Dnipropetrovska,Dnipro,1,636.71,5.37,631.34,cash,phone_order
462,2023-05-10 13:31:54,144,Asus Storage-613,Asus,Storage,Iryna Savchuk,AsiaWholesale,China,Kyivska,Kyiv,1,360.41,13.9,346.51,invoice,wholesale
463,2024-10-04 17:30:36,157,Huawei Kitchen-923,Huawei,Kitchen,Dmytro Melnyk,TechImport UA,Ukraine,Dnipropetrovska,Dnipro,5,995.93,293.67,4685.98,card,wholesale
464,2023-02-27 13:02:58,122,Seagate Networking-417,Seagate,Networking,Dmytro Melnyk,NordicParts,Sweden,Vinnytska,Vinnytsia,4,893.12,87.93,3484.55,invoice,phone_order
465,2023-05-26 12:07:33,26,Nikon Laptops-815,Nikon,Laptops,Ivan Petrenko,BalkanStore,Romania,Ternopilska,Ternopil,1,2244.07,1328.12,915.95,invoice,online_store
466,2024-05-09 13:45:55,27,OnePlus Laptops-606,OnePlus,Laptops,Serhii Kravchenko,TechImport UA,Ukraine,Kyivska,Kyiv,2,838.05,92.5,1583.6,invoice,online_store
467,2024-01-04 08:15:59,70,Seagate Headphones-152,Seagate,Headphones,Ivan Petrenko,NordicParts,Sweden,Kharkivska,Kharkiv,3,88.4,32.68,232.52,online,phone_order
468,2023-08-20 16:46:37,174,Asus Wearables-211,Asus,Wearables,Ivan Petrenko,BalkanStore,Romania,Poltavska,Poltava,5,279.77,242.33,1156.52,invoice,phone_order
469,2023-05-02 18:35:17,52,Xiaomi Gaming-477,Xiaomi,Gaming,Andriy Shevchenko,GigaTrade,Germany,Odeska,Odesa,1,896.07,89.19,806.88,invoice,store
470,2023-01-06 16:52:24,58,Dell Monitors-467,Dell,Monitors,Oksana Hladka,NordicParts,Sweden,Kyivska,Kyiv,1,367.58,46.72,320.86,cash,phone_order
471,2023-11-12 15:19:20,149,Asus TV-537,Asus,TV,Ivan Petrenko,EuroSupply,Poland,Poltavska,Poltava,5,2189.71,510.38,10438.17,cash,wholesale
472,2024-10-26 20:32:34,22,Apple Laptops-476,Apple,Laptops,Oksana Hladka,TechImport UA,Ukraine,Ivano-Frankivska,Ivano-Frankivsk,1,3247.21,92.46,3154.75,online,phone_order
473,2023-03-06 16:20:24,162,Canon Kitchen-125,Canon,Kitchen,Iryna Savchuk,GigaTrade,Germany,Lvivska,Lviv,3,1146.19,43.8,3394.77,invoice,wholesale
474,2023-03-29 10:46:56,95,Canon Cameras-957,Canon,Cameras,Serhii Kravchenko,AsiaWholesale,China,Ternopilska,Ternopil,2,1159.18,274.59,2043.77,card,online_store
475,2025-01-18 18:48:39,97,Sony Cameras-798,Sony,Cameras,Serhii Kravchenko,AsiaWholesale,China,Zaporizka,Zaporizhzhia,2,1246.32,319.19,2173.45,card,store
476,2024-01-18 13:22:35,64,Nikon Monitors-988,Nikon,Monitors,Olena Koval,NordicParts,Sweden,Lvivska,Lviv,2,616.63,102.4,1130.86,cash,marketplace
477,2023-06-06 10:02:32,131,Huawei Networking-277,Huawei,Networking,Oksana Hladka,GigaTrade,Germany,Ternopilska,Ternopil,1,299.37,0.98,298.39,online,store
478,2023-07-29 19:14:18,117,Philips Printers-199,Philips,Printers,Maria Bondar,NordicParts,Sweden,Lvivska,Lviv,4,443.3,137.71,1635.49,cash,online_store
479,2025-01-06 11:31:24,106,Panasonic Printers-114,Panasonic,Printers,Pavlo Boyko,BalkanStore,Romania,Zaporizka,Zaporizhzhia,1,260.83,22.4,238.43,cash,wholesale
480,2023-07-31 18:11:21,74,Huawei Headphones-802,Huawei,Headphones,Kateryna Marchenko,GigaTrade,Germany,Vinnytska,Vinnytsia,1,297.06,29.33,267.73,invoice,marketplace
481,2023-04-01 21:58:27,73,Canon Headphones-266,Canon,Headphones,Volodymyr Ivanov,NordicParts,Sweden,Ternopilska,Ternopil,1,324.78,55.35,269.43,invoice,marketplace
482,2024-01-04 14:55:32,103,Dell Cameras-522,Dell,Cameras,Iryna Savchuk,BalkanStore,Romania,Kyivska,Kyiv,1,2220.92,393.22,1827.7,card,marketplace
483,2024-10-24 09:30:33,5,OnePlus Smartphone-855,OnePlus,Smartphones,Kateryna Marchenko,GigaTrade,Germany,Kharkivska,Kharkiv,1,585.79,67.97,517.82,card,online_store
484,2024-05-29 17:06:09,35,Asus Accessorie-796,Asus,Accessories,Dmytro Melnyk,EuroSupply,Poland,Poltavska,Poltava,2,81.17,6.53,155.81,card,phone_order
485,2023-04-06 14:43:11,5,OnePlus Smartphone-855,OnePlus,Smartphones,Olena Koval,TechImport UA,Ukraine,Ivano-Frankivska,Ivano-Frankivsk,1,541.15,70.03,471.12,cash,phone_order
486,2023-07-28 21:56:09,119,HP Networking-305,HP,Networking,Maria Bondar,LocalDistributor,Ukraine,Lvivska,Lviv,5,278.63,7.32,1385.83,online,store
487,2024-11-04 14:30:22,41,Dell Home Appli-145,Dell,Home Appliances,Iryna Savchuk,USADirect,USA,Vinnytska,Vinnytsia,1,860.59,105.59,755.0,online,wholesale
488,2023-03-01 08:56:18,177,Bosch Wearables-517,Bosch,Wearables,Oksana Hladka,NordicParts,Sweden,Zaporizka,Zaporizhzhia,1,288.46,46.51,241.95,cash,phone_order
489,2024-04-02 09:31:22,15,Sony Laptops-874,Sony,Laptops,Oksana Hladka,BalkanStore,Romania,Lvivska,Lviv,3,2512.02,822.07,6713.99,online,online_store
490,2024-06-29 08:57:44,82,Lenovo Smartwatch-625,Lenovo,Smartwatches,Kateryna Marchenko,EuroSupply,Poland,Kharkivska,Kharkiv,1,306.72,39.69,267.03,invoice,online_store
491,2023-04-22 10:50:11,64,Nikon Monitors-988,Nikon,Monitors,Andriy Shevchenko,USADirect,USA,Vinnytska,Vinnytsia,1,488.15,53.67,434.48,card,marketplace
492,2024-08-23 11:44:55,34,Apple Accessorie-280,Apple,Accessories,Serhii Kravchenko,LocalDistributor,Ukraine,Kyivska,Kyiv,2,209.49,19.06,399.92,cash,phone_order
493,2023-04-06 21:06:25,125,LG Networking-275,LG,Networking,Andriy Shevchenko,BalkanStore,Romania,Ternopilska,Ternopil,1,211.7,36.14,175.56,card,store
494,2024-01-06 12:48:37,74,Huawei Headphones-802,Huawei,Headphones,Ivan Petrenko,BalkanStore,Romania,Ternopilska,Ternopil,1,450.76,51.25,399.51,invoice,online_store
495,2023-08-02 18:45:21,128,Nikon Networking-818,Nikon,Networking,Maria Bondar,USADirect,USA,Ternopilska,Ternopil,1,102.59,6.17,96.42,invoice,store
496,2023-03-03 10:42:47,148,Acer TV-633,Acer,TV,Maria Bondar,LocalDistributor,Ukraine,Kharkivska,Kharkiv,3,632.14,61.32,1835.1,invoice,wholesale
497,2024-03-14 15:37:26,28,Canon Laptops-267,Canon,Laptops,Serhii Kravchenko,USADirect,USA,Poltavska,Poltava,1,1157.68,69.04,1088.64,invoice,wholesale
498,2024-01-08 17:06:46,75,Asus Headphones-666,Asus,Headphones,Volodymyr Ivanov,NordicParts,Sweden,Ternopilska,Ternopil,1,591.24,94.16,497.08,cash,store
499,2024-02-03 12:08:05,53,Philips Gaming-183,Philips,Gaming,Oksana Hladka,AsiaWholesale,China,Poltavska,Poltava,2,257.5,27.74,487.26,invoice,wholesale
500,2024-01-11 15:15:28,132,Google Networking-603,Google,Networking,Maria Bondar,NordicParts,Sweden,Ivano-Frankivska,Ivano-Frankivsk,2,389.45,84.72,694.18,online,phone_order
501,2024-08-31 08:40:40,92,LG Smartwatch-912,LG,Smartwatches,Olena Koval,TechImport UA,Ukraine,Zaporizka,Zaporizhzhia,1,51.53,15.1,36.43,invoice,phone_order
502,2024-08-14 19:49:53,12,Lenovo Smartphone-691,Lenovo,Smartphones,Maria Bondar,AsiaWholesale,China,Kyivska,Kyiv,5,3208.75,2181.81,13861.94,card,phone_order
503,2023-09-27 11:43:12,32,Dell Accessorie-515,Dell,Accessories,Serhii Kravchenko,EuroSupply,Poland,Odeska,Odesa,1,297.66,16.67,280.99,cash,store
504,2023-07-15 15:52:15,48,HP Home Appli-792,HP,Home Appliances,Olena Koval,EuroSupply,Poland,Ternopilska,Ternopil,1,1635.8,200.14,1435.66,online,online_store
505,2024-11-30 11:05:47,138,HP Storage-555,HP,Storage,Oksana Hladka,GigaTrade,Germany,Poltavska,Poltava,1,273.2,33.95,239.25,cash,phone_order
506,2024-05-23 12:43:51,65,Nikon Monitors-653,Nikon,Monitors,Iryna Savchuk,EuroSupply,Poland,Zaporizka,Zaporizhzhia,1,625.12,67.82,557.3,card,store
507,2024-11-04 15:55:13,77,Apple Headphones-174,Apple,Headphones,Ivan Petrenko,AsiaWholesale,China,Poltavska,Poltava,2,355.2,93.08,617.32,cash,store
508,2024-02-16 17:11:31,171,Sony Wearables-512,Sony,Wearables,Olena Koval,AsiaWholesale,China,Odeska,Odesa,5,28.5,1.69,140.81,cash,phone_order
509,2024-04-17 09:01:05,132,Google Networking-603,Google,Networking,Volodymyr Ivanov,GigaTrade,Germany,Kyivska,Kyiv,1,635.46,44.69,590.77,invoice,store
510,2024-10-24 18:48:53,111,Bosch Printers-721,Bosch,Printers,Olena Koval,GigaTrade,Germany,Vinnytska,Vinnytsia,2,667.04,23.83,1310.25,online,wholesale
511,2023-11-11 15:50:59,30,HP Accessorie-607,HP,Accessories,Maria Bondar,AsiaWholesale,China,Kyivska,Kyiv,10,10.89,8.64,100.26,card,online_store
512,2024-08-24 17:32:18,66,Apple Monitors-548,Apple,Monitors,Volodymyr Ivanov,GigaTrade,Germany,Poltavska,Poltava,2,283.48,47.9,519.06,cash,online_store
513,2023-11-22 15:22:58,43,HP Home Appli-825,HP,Home Appliances,Oksana Hladka,USADirect,USA,Lvivska,Lviv,4,901.01,73.43,3530.61,online,store
514,2023-03-28 16:44:04,102,Samsung Cameras-850,Samsung,Cameras,Iryna Savchuk,NordicParts,Sweden,Ivano-Frankivska,Ivano-Frankivsk,1,2641.91,306.6,2335.31,invoice,store
515,2024-08-27 08:32:52,41,Dell Home Appli-145,Dell,Home Appliances,Iryna Savchuk,TechImport UA,Ukraine,Poltavska,Poltava,2,1555.07,436.56,2673.58,card,wholesale
516,2024-08-11 19:53:36,64,Nikon Monitors-988,Nikon,Monitors,Kateryna Marchenko,LocalDistributor,Ukraine,Odeska,Odesa,5,630.08,314.99,2835.41,card,wholesale
517,2023-01-10 18:23:33,182,Samsung Wearables-930,Samsung,Wearables,Natalia Romanyuk,USADirect,USA,Poltavska,Poltava,1,45.91,3.66,42.25,invoice,phone_order
518,2023-03-20 18:16:11,32,Dell Accessorie-515,Dell,Accessories,Maria Bondar,USADirect,USA,Kyivska,Kyiv,1,365.12,8.39,356.73,cash,wholesale
519,2023-01-11 20:56:08,89,Apple Smartwatch-590,Apple,Smartwatches,Iryna Savchuk,USADirect,USA,Odeska,Odesa,1,336.18,28.56,307.62,card,store
520,2023-05-28 12:49:02,36,LG Accessorie-625,LG,Accessories,Volodymyr Ivanov,LocalDistributor,Ukraine,Odeska,Odesa,1,711.68,77.11,634.57,card,marketplace
521,2023-01-07 16:50:19,108,Bosch Printers-430,Bosch,Printers,Andriy Shevchenko,AsiaWholesale,China,Kyivska,Kyiv,1,406.46,55.34,351.12,online,phone_order
522,2024-12-25 10:11:58,21,Xiaomi Laptops-918,Xiaomi,Laptops,Oksana Hladka,BalkanStore,Romania,Ivano-Frankivska,Ivano-Frankivsk,1,1566.07,234.49,1331.58,card,marketplace
523,2023-02-06 18:28:06,58,Dell Monitors-467,Dell,Monitors,Iryna Savchuk,BalkanStore,Romania,Ivano-Frankivska,Ivano-Frankivsk,2,404.83,92.95,716.71,invoice,phone_order
524,2024-12-14 10:18:22,72,Microsoft Headphones-325,Microsoft,Headphones,Iryna Savchuk,BalkanStore,Romania,Poltavska,Poltava,4,65.47,45.97,215.91,invoice,store
525,2023-06-06 17:19:51,170,Lenovo Wearables-177,Lenovo,Wearables,Dmytro Melnyk,BalkanStore,Romania,Zaporizka,Zaporizhzhia,2,235.62,15.7,455.54,cash,phone_order
526,2024-11-20 10:42:09,136,Bosch Storage-266,Bosch,Storage,Serhii Kravchenko,TechImport UA,Ukraine,Odeska,Odesa,1,112.95,43.25,69.7,online,online_store
527,2024-04-03 15:18:42,164,Xiaomi Kitchen-259,Xiaomi,Kitchen,Ivan Petrenko,TechImport UA,Ukraine,Zaporizka,Zaporizhzhia,1,698.07,44.06,654.01,cash,phone_order
528,2024-02-17 09:06:55,117,Philips Printers-199,Philips,Printers,Dmytro Melnyk,USADirect,USA,Vinnytska,Vinnytsia,3,615.36,194.22,1651.86,invoice,phone_order
529,2023-09-06 18:11:28,151,Bosch TV-909,Bosch,TV,Olena Koval,USADirect,USA,Kharkivska,Kharkiv,1,1501.83,246.16,1255.67,card,marketplace
530,2024-09-13 08:47:51,157,Huawei Kitchen-923,Huawei,Kitchen,Maria Bondar,EuroSupply,Poland,Kyivska,Kyiv,1,1554.07,43.4,1510.67,card,wholesale
531,2023-05-23 15:08:50,108,Bosch Printers-430,Bosch,Printers,Pavlo Boyko,EuroSupply,Poland,Kyivska,Kyiv,4,393.59,152.88,1421.48,online,store
532,2024-10-11 15:01:02,102,Samsung Cameras-850,Samsung,Cameras,Serhii Kravchenko,NordicParts,Sweden,Vinnytska,Vinnytsia,1,2532.33,439.76,2092.57,online,wholesale
533,2023-11-22 10:46:35,129,LG Networking-145,LG,Networking,Oksana Hladka,TechImport UA,Ukraine,Kharkivska,Kharkiv,4,649.98,421.02,2178.9,invoice,wholesale
534,2023-01-12 17:51:41,144,Asus Storage-613,Asus,Storage,Kateryna Marchenko,LocalDistributor,Ukraine,Lvivska,Lviv,1,524.49,16.58,507.91,cash,phone_order
535,2025-02-25 12:43:37,60,Lenovo Monitors-662,Lenovo,Monitors,Dmytro Melnyk,LocalDistributor,Ukraine,Zaporizka,Zaporizhzhia,1,511.96,60.65,451.31,card,store
536,2024-05-22 09:24:00,146,Philips TV-876,Philips,TV,Maria Bondar,EuroSupply,Poland,Vinnytska,Vinnytsia,2,776.03,2.59,1549.47,card,online_store
537,2025-01-26 17:38:37,135,Sony Storage-654,Sony,Storage,Iryna Savchuk,AsiaWholesale,China,Poltavska,Poltava,1,370.43,1.89,368.54,online,store
538,2023-10-24 10:40:10,92,LG Smartwatch-912,LG,Smartwatches,Ivan Petrenko,USADirect,USA,Dnipropetrovska,Dnipro,2,41.13,8.95,73.31,card,online_store
539,2023-09-25 21:40:54,54,Acer Gaming-534,Acer,Gaming,Oksana Hladka,TechImport UA,Ukraine,Vinnytska,Vinnytsia,1,357.52,31.51,326.01,cash,store
540,2024-12-31 19:01:19,31,Seagate Accessorie-971,Seagate,Accessories,Olena Koval,NordicParts,Sweden,Ternopilska,Ternopil,1,462.14,0.98,461.16,card,store
541,2024-04-09 11:35:42,142,Nikon Storage-666,Nikon,Storage,Iryna Savchuk,TechImport UA,Ukraine,Zaporizka,Zaporizhzhia,5,576.85,336.24,2548.01,cash,wholesale
542,2024-09-11 21:52:21,105,Philips Printers-735,Philips,Printers,Natalia Romanyuk,GigaTrade,Germany,Zaporizka,Zaporizhzhia,1,491.38,37.17,454.21,invoice,online_store
543,2024-11-10 14:52:20,3,Philips Smartphone-227,Philips,Smartphones,Iryna Savchuk,GigaTrade,Germany,Vinnytska,Vinnytsia,1,800.16,19.85,780.31,online,phone_order
544,2023-07-08 15:30:57,139,Dell Storage-800,Dell,Storage,Maria Bondar,BalkanStore,Romania,Zaporizka,Zaporizhzhia,2,172.33,25.48,319.18,invoice,phone_order
545,2023-11-17 18:10:49,96,Seagate Cameras-392,Seagate,Cameras,Maria Bondar,BalkanStore,Romania,Lvivska,Lviv,1,913.08,141.73,771.35,online,marketplace
546,2024-08-05 21:21:28,131,Huawei Networking-277,Huawei,Networking,Andriy Shevchenko,AsiaWholesale,China,Ivano-Frankivska,Ivano-Frankivsk,2,503.72,66.19,941.25,card,wholesale
547,2023-03-25 16:02:17,116,Microsoft Printers-709,Microsoft,Printers,Maria Bondar,GigaTrade,Germany,Dnipropetrovska,Dnipro,1,448.99,29.18,419.81,invoice,wholesale
548,2024-05-15 12:01:42,158,Sony Kitchen-279,Sony,Kitchen,Kateryna Marchenko,USADirect,USA,Ivano-Frankivska,Ivano-Frankivsk,1,307.57,20.72,286.85,cash,wholesale
549,2024-04-10 19:33:42,72,Microsoft Headphones-325,Microsoft,Headphones,Natalia Romanyuk,AsiaWholesale,China,Dnipropetrovska,Dnipro,1,66.24,0.79,65.45,online,online_store
550,2024-02-15 18:40:05,108,Bosch Printers-430,Bosch,Printers,Dmytro Melnyk,TechImport UA,Ukraine,Ivano-Frankivska,Ivano-Frankivsk,1,261.97,29.52,232.45,invoice,wholesale
551,2023-01-19 12:18:32,77,Apple Headphones-174,Apple,Headphones,Pavlo Boyko,LocalDistributor,Ukraine,Dnipropetrovska,Dnipro,1,366.87,56.03,310.84,invoice,phone_order
552,2023-08-27 10:12:37,31,Seagate Accessorie-971,Seagate,Accessories,Maria Bondar,AsiaWholesale,China,Kharkivska,Kharkiv,2,703.33,92.91,1313.75,invoice,store
553,2024-09-22 10:41:58,56,Canon Gaming-987,Canon,Gaming,Dmytro Melnyk,BalkanStore,Romania,Dnipropetrovska,Dnipro,2,378.1,88.05,668.15,cash,phone_order
554,2023-01-05 15:20:55,84,Philips Smartwatch-435,Philips,Smartwatches,Andriy Shevchenko,AsiaWholesale,China,Odeska,Odesa,1,264.34,29.2,235.14,invoice,online_store
555,2024-07-18 13:56:00,27,OnePlus Laptops-606,OnePlus,Laptops,Maria Bondar,TechImport UA,Ukraine,Kyivska,Kyiv,4,676.04,396.14,2308.02,card,online_store
556,2024-04-05 18:48:28,86,Asus Smartwatch-731,Asus,Smartwatches,Oksana Hladka,NordicParts,Sweden,Ivano-Frankivska,Ivano-Frankivsk,1,152.54,2.43,150.11,cash,phone_order
557,2024-01-04 09:56:20,144,Asus Storage-613,Asus,Storage,Olena Koval,USADirect,USA,Kyivska,Kyiv,1,444.36,67.65,376.71,online,marketplace
558,2024-06-17 14:32:49,11,Huawei Smartphone-201,Huawei,Smartphones,Serhii Kravchenko,TechImport UA,Ukraine,Vinnytska,Vinnytsia,4,649.95,171.95,2427.85,online,online_store
559,2024-01-29 18:17:50,43,HP Home Appli-825,HP,Home Appliances,Pavlo Boyko,BalkanStore,Romania,Ternopilska,Ternopil,2,461.04,78.74,843.34,online,wholesale
560,2025-02-18 09:30:44,18,Apple Laptops-334,Apple,Laptops,Iryna Savchuk,AsiaWholesale,China,Kharkivska,Kharkiv,1,599.68,101.79,497.89,cash,marketplace
561,2024-01-10 18:50:39,155,Microsoft Kitchen-147,Microsoft,Kitchen,Serhii Kravchenko,AsiaWholesale,China,Lvivska,Lviv,1,447.99,51.13,396.86,card,phone_order
562,2023-02-20 21:09:40,75,Asus Headphones-666,Asus,Headphones,Volodymyr Ivanov,GigaTrade,Germany,Dnipropetrovska,Dnipro,2,535.23,143.53,926.93,card,store
563,2023-10-13 12:43:42,165,Canon Kitchen-857,Canon,Kitchen,Oksana Hladka,NordicParts,Sweden,Poltavska,Poltava,1,1298.49,141.67,1156.82,card,marketplace
564,2025-01-27 13:12:39,150,Dell TV-222,Dell,TV,Ivan Petrenko,TechImport UA,Ukraine,Dnipropetrovska,Dnipro,3,1409.51,211.34,4017.19,online,online_store
565,2024-09-06 21:16:30,15,Sony Laptops-874,Sony,Laptops,Dmytro Melnyk,GigaTrade,Germany,Lvivska,Lviv,1,2795.33,93.47,2701.86,card,phone_order
566,2023-12-14 14:28:27,86,Asus Smartwatch-731,Asus,Smartwatches,Iryna Savchuk,TechImport UA,Ukraine,Odeska,Odesa,1,180.3,5.22,175.08,card,phone_order
567,2023-04-08 19:33:53,113,HP Printers-808,HP,Printers,Maria Bondar,AsiaWholesale,China,Dnipropetrovska,Dnipro,1,750.56,102.17,648.39,card,online_store
568,2024-09-25 10:14:42,151,Bosch TV-909,Bosch,TV,Kateryna Marchenko,GigaTrade,Germany,Kharkivska,Kharkiv,3,2254.35,775.86,5987.19,cash,online_store
569,2023-09-15 11:09:12,23,Google Laptops-592,Google,Laptops,Iryna Savchuk,EuroSupply,Poland,Ivano-Frankivska,Ivano-Frankivsk,1,2655.63,404.81,2250.82,card,online_store
570,2023-05-08 08:57:21,80,Nikon Smartwatch-557,Nikon,Smartwatches,Oksana Hladka,NordicParts,Sweden,Ivano-Frankivska,Ivano-Frankivsk,1,319.39,27.49,291.9,invoice,store
571,2023-08-20 20:47:25,109,Canon Printers-462,Canon,Printers,Dmytro Melnyk,USADirect,USA,Kharkivska,Kharkiv,1,575.68,100.46,475.22,invoice,store
572,2025-02-10 21:15:02,118,Asus Printers-878,Asus,Printers,Olena Koval,EuroSupply,Poland,Zaporizka,Zaporizhzhia,3,1007.15,450.86,2570.59,card,phone_order
573,2023-03-05 11:30:03,123,Canon Networking-694,Canon,Networking,Andriy Shevchenko,BalkanStore,Romania,Poltavska,Poltava,1,422.69,52.53,370.16,cash,online_store
574,2023-06-14 19:06:21,154,Philips TV-597,Philips,TV,Oksana Hladka,NordicParts,Sweden,Lvivska,Lviv,1,1066.64,65.07,1001.57,card,store
575,2023-07-20 18:49:38,116,Microsoft Printers-709,Microsoft,Printers,Olena Koval,USADirect,USA,Vinnytska,Vinnytsia,1,434.5,1.95,432.55,online,marketplace
576,2023-04-17 14:53:55,140,OnePlus Storage-358,OnePlus,Storage,Oksana Hladka,BalkanStore,Romania,Odeska,Odesa,5,531.21,840.87,1815.18,card,wholesale
577,2024-01-29 13:34:27,103,Dell Cameras-522,Dell,Cameras,Olena Koval,TechImport UA,Ukraine,Kharkivska,Kharkiv,1,1988.28,164.71,1823.57,card,online_store
578,2023-08-30 13:29:00,132,Google Networking-603,Google,Networking,Serhii Kravchenko,AsiaWholesale,China,Odeska,Odesa,2,537.62,116.66,958.58,cash,wholesale
579,2023-10-06 13:30:45,124,Huawei Networking-757,Huawei,Networking,Kateryna Marchenko,BalkanStore,Romania,Kyivska,Kyiv,1,423.56,66.69,356.87,card,marketplace
580,2024-01-21 11:04:37,41,Dell Home Appli-145,Dell,Home Appliances,Oksana Hladka,AsiaWholesale,China,Kyivska,Kyiv,2,944.69,22.74,1866.64,card,phone_order
581,2023-11-28 16:24:06,46,Acer Home Appli-591,Acer,Home Appliances,Serhii Kravchenko,EuroSupply,Poland,Ternopilska,Ternopil,2,1236.35,116.89,2355.81,invoice,phone_order
582,2024-03-04 17:03:43,22,Apple Laptops-476,Apple,Laptops,Kateryna Marchenko,EuroSupply,Poland,Kyivska,Kyiv,1,1987.26,226.39,1760.87,online,marketplace
583,2023-06-13 14:29:11,145,Xiaomi Storage-700,Xiaomi,Storage,Maria Bondar,LocalDistributor,Ukraine,Lvivska,Lviv,4,615.05,381.85,2078.35,cash,marketplace
584,2023-11-28 17:31:29,155,Microsoft Kitchen-147,Microsoft,Kitchen,Natalia Romanyuk,TechImport UA,Ukraine,Odeska,Odesa,5,237.17,149.58,1036.27,cash,online_store
